ShipmentID,ShipDate,Route,Carrier,WeightKg,Cost,TransitDays,OnTime
701819,2024-08-27,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1262.0,470.88,1,Y
701564,2024-05-08,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2136.0,832.84,1,Y
705078,2024-10-08,EU Direct (Rosslare-Dunkirk),atlantic cargo ferries,1813.0,1196.83,3,Y
700590,2025-08-09,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2765.0,978.58,1,Y
705337,2024-12-04,EU Direct (Rosslare-Dunkirk),ATLANTIC CARGO FERRIES,1872.0,1141.62,2,Y
705998,2024-05-12,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2153.0,1309.74,2,Y
703018,2025-12-20,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,4019.0,2626.77,1,Y
700598,2025-08-28,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,703.0,271.14,1,Y
701967,2024-03-31,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3457.0,1437.32,1,Y
701618,2024-04-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,693.0,267.28,1,Y
701806,2025-05-31,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1697.0,671.58,1,Y
700833,2025-08-15,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2372.0,936.3,1,Y
705782,2024-03-02,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,378.0,201.02,2,Y
705424,2025-02-20,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,783.0,483.76,2,Y
702453,2025-12-13,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2924.0,1184.84,1,Y
704531,2025-07-07,EU Direct (Dublin-Cherbourg),Celtic Sealink,1161.0,661.56,2,Y
701943,2024-01-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1777.0,774.51,1,Y
703870,2025-04-10,EU Direct (Dublin-Cherbourg),Celtic Sealink,122.0,75.49,2,Y
701274,2024-10-16,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2476.0,1082.98,1,Y
702863,2024-04-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1359.0,566.79,1,N
705253,2024-10-26,EU Direct (Rosslare-Dunkirk), Atlantic Cargo Ferries ,1827.0,1186.62,1,N
705371,2024-09-20,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2540.0,1615.41,2,Y
705308,2024-07-16,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1556.0,836.89,2,Y
704719,2025-01-17,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3428.0,2144.09,2,Y
700294,2024-12-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1872.0,728.47,1,Y
703077,2024-05-08,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,732.0,486.07,2,N
700342,2024-02-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2668.0,1076.84,1,Y
703740,2025-09-04,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2932.0,2077.52,2,Y
701448,2024-12-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2129.0,766.51,1,Y
701161,2025-07-12,UK Landbridge (Dublin-Holyhead), Nordic Freight Lines ,2505.0,944.24,1,Y
703403,2025-05-27,EU Direct (Dublin-Cherbourg), Atlantic Cargo Ferries ,1986.0,1284.37,2,Y
701676,2024-04-26,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2608.0,1001.01,2,Y
703867,2025-02-01,EU Direct (Dublin-Cherbourg),Celtic Sealink,2840.0,1754.39,2,Y
701366,2024-07-28,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2245.0,880.68,1,Y
700330,2025-07-02,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2039.0,839.69,1,Y
703311,2024-09-30,EU Direct (Dublin-Cherbourg),Celtic Sealink,1838.0,1050.32,2,Y
702483,2024-07-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2306.0,908.65,1,Y
700356,2025-04-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2792.0,1122.19,1,Y
705274,2024-04-07,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2422.0,1288.32,2,Y
702416,2024-10-12,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,890.0,360.21,2,Y
701374,2024-12-19,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2935.0,1132.11,1,Y
702529,2024-04-16,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2020.0,873.05,1,Y
702958,2025-10-16,EU Direct (Dublin-Cherbourg),Celtic Sealink,2065.0,1185.08,2,Y
703975,2025-06-09,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1826.0,1112.26,2,Y
705092,2025-01-22,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,714.0,481.51,,N
701601,2024-06-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2508.0,941.85,1,Y
704597,2025-08-01,EU Direct (Dublin-Cherbourg),Celtic Sealink,1716.0,1031.77,2,Y
701758,2025-01-26,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3622.0,1377.26,1,Y
705170,2024-12-19,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2887.0,1902.37,2,Y
704135,2024-05-28,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1413.0,971.68,3,Y
702552,2025-08-17,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,96.0,36.3,1,Y
704214,2025-10-25,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2354.0,1471.84,1,Y
702684,2025-10-09,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2696.0,973.09,1,Y
705272,2024-01-15,EU Direct (Rosslare-Dunkirk),NORDIC FREIGHT LINES,1539.0,780.71,2,Y
701203,2025-09-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2559.0,1038.73,2,Y
702477,2024-07-10,UK Landbridge (Dublin-Holyhead),NORDIC FREIGHT LINES,2460.0,1002.98,2,Y
702370,2025-02-10,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1819.0,804.67,1,Y
702459,2024-02-13,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1276.0,566.86,1,Y
702965,2024-07-29,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1783.0,1213.39,2,Y
705182,2024-10-09,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2524.0,1459.75,2,Y
700346,2024-09-26,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,50,18.06,1,Y
705643,2025-08-31,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1784.0,1114.19,2,Y
701826,2024-07-06,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,692.0,274.41,1,Y
703001,2024-10-30,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2657.0,1618.0,2,Y
703782,2024-07-31,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2126.0,1382.45,2,Y
700304,2025-09-15,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,951.0,366.31,1,Y
703354,2024-01-01,EU Direct (Dublin-Cherbourg), Atlantic Cargo Ferries ,3379.0,2251.34,1,Y
702287,2024-12-21,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2303.0,828.79,1,Y
702182,2024-03-17,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2356.0,927.57,1,Y
703437,2024-05-10,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1177.0,813.38,1,Y
702466,2025-04-21,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2949.0,1096.67,1,Y
701574,2025-11-07,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2188.0,850.34,1,Y
705073,2025-02-05,EU Direct (Rosslare-Dunkirk),ATLANTIC CARGO FERRIES,2973.0,1889.13,2,N
701856,2024-08-13,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,442.0,167.36,1,Y
705045,2024-03-08,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1685.0,845.78,3,Y
701753,2024-10-13,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1749.0,620.0,1,Y
702754,2024-01-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3816.0,1346.68,1,Y
703954,2024-11-08,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2394.0,1642.93,2,Y
703472,2024-01-27,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2452.0,1742.6,2,Y
700840,2024-10-30,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,657.0,236.58,2,Y
702439,2024-06-24,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1161.0,416.69,2,Y
703941,2024-07-24,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2751.0,1872.04,2,Y
700120,2025-07-31,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2017.0,801.32,1,Y
701458,2025-04-14,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2222.0,948.01,1,Y
700798,2024-08-25,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,902.0,369.03,1,Y
701384,2025-12-17,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1730.0,687.99,1,Y
701582,2025-06-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1258.0,510.34,2,Y
703199,2025-04-08,EU Direct (Dublin-Cherbourg),Celtic Sealink,1836.0,986.99,1,Y
702938,2025-01-05,EU Direct (Dublin-Cherbourg),Celtic Sealink,3391.0,2080.54,2,Y
700656,2025-03-10,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1679.0,680.59,2,Y
700846,2024-12-09,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1957.0,745.39,1,Y
705436,2025-07-05,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1586.0,815.42,2,Y
700452,2024-10-26,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3311.0,1280.7,1,N
703590,2025-06-24,EU Direct (Dublin-Cherbourg),CELTIC SEALINK,2018.0,1232.35,2,Y
701608,2024-09-30,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,225.0,92.67,1,N
701137,2024-06-07,UK Landbridge (Dublin-Holyhead),NORDIC FREIGHT LINES,3202.0,1292.72,1,Y
705343,2024-08-29,EU Direct (Rosslare-Dunkirk), Nordic Freight Lines ,2221.0,1128.52,2,N
705008,2025-05-16,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2472.0,1623.74,2,Y
705310,2025-05-24,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1705.0,911.01,2,Y
704117,2024-10-22,EU Direct (Dublin-Cherbourg), Celtic Sealink ,2755.0,1618.02,2,Y
705025,2024-03-04,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1434.0,714.81,1,Y
700292,2025-11-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2375.0,868.33,1,Y
700738,2025-11-18,UK Landbridge (Dublin-Holyhead),CELTIC SEALINK,50,20.63,1,Y
704722,2025-07-30,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2414.0,1583.69,2,Y
705954,2024-02-18,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,941.0,615.7,2,Y
703516,2025-09-10,EU Direct (Dublin-Cherbourg),Celtic Sealink,1850.0,1014.72,2,Y
704131,2024-08-24,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2678.0,1706.6,2,Y
703831,2024-03-25,EU Direct (Dublin-Cherbourg),Celtic Sealink,50,29.03,2,Y
702877,2024-11-27,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1924.0,728.32,1,Y
705952,2024-10-18,EU Direct (Rosslare-Dunkirk),atlantic cargo ferries,1561.0,913.47,2,Y
704652,2025-12-22,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2818.0,1310.72,2,Y
700750,2024-01-03,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3227.0,1334.56,1,Y
705941,2024-03-13,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1306.0,646.12,2,Y
704733,2024-01-26,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2802.0,1876.75,2,Y
702633,2025-02-17,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1883.0,809.7,1,Y
702407,2024-11-12,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2361.0,937.81,1,Y
702425,2025-07-23,UK Landbridge (Dublin-Holyhead), Nordic Freight Lines ,2789.0,1074.04,1,Y
705564,2025-10-15,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3154.0,1826.39,3,Y
705588,2024-10-24,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1213.0,566.18,2,Y
704699,2025-01-16,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1547.0,816.73,2,Y
701335,2025-06-27,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1628.0,656.29,1,Y
705532,2025-11-30,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1866.0,908.86,2,Y
704456,2024-07-29,EU Direct (Dublin-Cherbourg),Celtic Sealink,1540.0,879.72,2,N
702607,2025-09-22,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2368.0,986.83,1,Y
703636,2025-09-23,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,614.0,380.04,2,Y
701812,2024-11-07,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1467.0,565.39,1,Y
702784,2025-05-16,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2520.0,952.91,1,Y
702707,2025-10-25,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,927.0,334.26,1,Y
700062,2025-01-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2281.0,953.69,1,Y
703213,2025-02-26,EU Direct (Dublin-Cherbourg), Celtic Sealink ,1904.0,1031.34,2,Y
701670,2024-01-10,UK Landbridge (Dublin-Holyhead),Celtic Sealink,296.0,127.38,1,Y
700222,2025-02-10,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3490.0,1425.5,1,Y
705410,2024-04-12,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1245.0,594.35,3,Y
700485,2025-04-23,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2034.0,779.63,2,Y
703286,2024-12-23,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2315.0,1550.84,3,Y
704388,2024-03-06,EU Direct (Dublin-Cherbourg),celtic sealink,106.0,61.66,2,Y
701165,2024-07-15,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1566.0,645.76,,N
705901,2024-11-16,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,737.0,341.25,3,Y
703723,2024-01-11,EU Direct (Dublin-Cherbourg),Celtic Sealink,949.0,562.96,2,Y
704760,2024-06-16,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2691.0,1631.59,2,Y
704011,2025-07-22,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,176.0,111.34,2,Y
704177,2025-02-11,EU Direct (Dublin-Cherbourg),Celtic Sealink,2971.0,1858.94,2,Y
701748,2024-12-31,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3088.0,1233.64,1,Y
704133,2024-01-18,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1301.0,833.11,2,Y
700285,2025-05-01,UK Landbridge (Dublin-Holyhead), Celtic Sealink ,2037.0,910.93,1,Y
704831,2025-11-14,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2615.0,1749.59,2,Y
701723,2024-08-31,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2726.0,1049.59,1,N
700861,2025-03-28,UK Landbridge (Dublin-Holyhead), Celtic Sealink ,1300.0,579.55,1,Y
701380,2025-03-31,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1934.0,762.33,1,Y
700396,2024-02-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3340.0,1481.04,1,Y
701888,2025-04-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2438.0,1052.17,1,Y
703617,2025-09-30,EU Direct (Dublin-Cherbourg),Celtic Sealink,826.0,468.27,1,Y
700244,2024-05-22,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1437.0,548.07,1,Y
705107,2025-06-14,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1388.0,696.93,2,Y
704827,2025-04-28,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,4056.0,2109.47,2,Y
703517,2025-05-02,EU Direct (Dublin-Cherbourg), Celtic Sealink ,254.0,144.76,2,Y
702722,2024-12-25,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1335.0,527.81,1,Y
701181,2025-06-14,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1073.0,415.85,1,Y
703995,2025-06-15,EU Direct (Dublin-Cherbourg),ATLANTIC CARGO FERRIES,50,33.09,2,Y
701127,2024-06-26,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2769.0,1221.47,1,Y
700141,2024-02-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1190.0,537.87,1,Y
703514,2024-07-10,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1849.0,1228.08,1,Y
702669,2024-12-21,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1515.0,594.59,1,Y
701813,2025-11-22,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1812.0,791.0,1,Y
701376,2025-01-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1904.0,754.77,1,Y
702260,2025-01-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2192.0,828.62,1,Y
701032,2025-04-22,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2405.0,974.72,1,Y
704693,2024-07-29,EU Direct (Rosslare-Dunkirk),ATLANTIC CARGO FERRIES,2539.0,1490.05,2,Y
704498,2025-06-02,EU Direct (Dublin-Cherbourg),Celtic Sealink,1875.0,1090.07,2,Y
701919,2024-09-26,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1540.0,557.93,1,Y
704848,2025-06-30,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,850.0,509.87,2,Y
704960,2024-11-16,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1270.0,777.91,2,Y
700966,2025-08-04,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1515.0,610.26,1,N
704527,2024-05-25,EU Direct (Dublin-Cherbourg),Celtic Sealink,1460.0,815.16,2,Y
703035,2025-03-07,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1786.0,1117.99,2,Y
703267,2025-10-25,EU Direct (Dublin-Cherbourg),CELTIC SEALINK,2135.0,1316.45,2,N
705327,2024-12-22,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2776.0,1755.26,2,Y
704012,2024-02-05,EU Direct (Dublin-Cherbourg),Celtic Sealink,1047.0,562.28,2,Y
705731,2024-03-18,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3015.0,1751.79,2,Y
702503,2025-09-26,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1185.0,461.82,1,Y
700704,2025-10-26,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2789.0,982.26,1,Y
701409,2025-08-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,443.0,178.0,2,Y
700010,2025-03-06,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1828.0,739.39,1,N
702034,2024-01-16,UK Landbridge (Dublin-Holyhead), Celtic Sealink ,1499.0,631.8,1,Y
704916,2024-07-19,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1545.0,752.49,1,Y
704063,2025-07-02,EU Direct (Dublin-Cherbourg),Celtic Sealink,1045.0,586.33,2,Y
705251,2024-06-02,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1050.0,507.84,2,Y
702259,2024-10-15,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1728.0,739.53,1,Y
702734,2024-03-18,UK Landbridge (Dublin-Holyhead), Celtic Sealink ,50,21.55,1,N
705961,2025-02-16,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1171.0,561.92,3,Y
700361,2024-03-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1186.0,474.34,1,Y
701030,2024-09-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1847.0,740.9,1,Y
701249,2024-04-25,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3400.0,1277.25,1,Y
703835,2024-05-21,EU Direct (Dublin-Cherbourg),atlantic cargo ferries,890.0,585.23,2,Y
700127,2024-10-06,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,877.0,355.81,1,Y
703229,2025-01-04,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2003.0,1335.57,3,Y
704894,2024-05-18,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,657.0,429.71,2,Y
704374,2025-08-25,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2161.0,1472.96,3,Y
704186,2025-10-02,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1833.0,1204.37,2,Y
702220,2024-11-14,UK Landbridge (Dublin-Holyhead),nordic freight lines,1543.0,606.16,1,Y
702595,2024-06-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2549.0,973.28,1,Y
703225,2024-01-30,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3174.0,2070.72,2,Y
704146,2024-02-25,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1115.0,700.88,3,Y
705975,2024-05-01,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1300.0,630.45,2,Y
704013,2024-10-27,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2405.0,1540.68,2,N
702563,2025-06-08,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2709.0,1104.97,2,Y
701644,2025-11-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2412.0,1025.78,1,Y
701266,2025-10-22,UK Landbridge (Dublin-Holyhead),Celtic Sealink,50,20.71,1,Y
700197,2025-12-12,UK Landbridge (Dublin-Holyhead),celtic sealink,2186.0,869.87,2,Y
702954,2025-05-16,EU Direct (Dublin-Cherbourg),Celtic Sealink,2076.0,1239.82,3,Y
702324,2025-03-08,UK Landbridge (Dublin-Holyhead),celtic sealink,2254.0,962.65,1,Y
700785,2024-05-16,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1134.0,399.83,1,Y
704088,2024-07-11,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2817.0,1964.57,2,N
704201,2024-05-26,EU Direct (Dublin-Cherbourg),Celtic Sealink,2791.0,1720.79,2,Y
702006,2025-05-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2157.0,768.22,1,Y
701435,2024-03-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,820.0,368.49,1,Y
705113,2024-02-28,EU Direct (Rosslare-Dunkirk),nordic freight lines,2102.0,1055.92,2,Y
701124,2024-08-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2297.0,928.22,1,Y
702792,2025-12-30,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,172.0,66.72,1,N
705830,2024-11-29,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1349.0,623.97,2,Y
705578,2024-08-18,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1526.0,815.62,2,Y
700529,2025-07-26,UK Landbridge (Dublin-Holyhead), Celtic Sealink ,1509.0,644.01,1,Y
704007,2024-09-09,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2295.0,1543.45,,Y
701805,2025-01-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,811.0,330.22,1,Y
705657,2024-05-16,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2483.0,1285.86,1,Y
701476,2024-07-23,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1608.0,629.2,1,Y
700142,2025-04-17,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2354.0,872.18,1,N
701624,2025-07-20,UK Landbridge (Dublin-Holyhead),NORDIC FREIGHT LINES,878.0,322.38,1,Y
705721,2024-06-11,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3357.0,2177.14,2,Y
703712,2025-10-02,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,760.0,521.41,2,Y
701329,2024-12-22,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3011.0,1221.6,1,Y
702755,2025-09-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1409.0,532.0,1,Y
700281,2024-02-23,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2528.0,1021.83,1,Y
705084,2025-02-17,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1238.0,663.07,2,Y
704673,2025-10-09,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1722.0,1047.29,2,Y
705441,2025-11-22,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1816.0,1198.23,2,N
700740,2024-01-25,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,50,18.52,2,N
702857,2025-03-13,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2912.0,1092.78,1,Y
704351,2025-05-23,EU Direct (Dublin-Cherbourg),Celtic Sealink,1760.0,957.38,2,Y
703389,2025-10-13,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3147.0,1930.57,2,Y
701778,2025-03-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2455.0,961.32,1,Y
702286,2024-04-26,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,787.0,313.64,1,Y
703798,2025-12-19,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,174.0,115.66,2,N
701007,2024-02-16,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2317.0,935.86,1,Y
700372,2025-08-22,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1917.0,693.35,1,Y
705059,2024-05-22,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1877.0,1127.93,2,Y
703176,2025-08-19,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1482.0,931.24,2,Y
700889,2024-08-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1860.0,745.6,1,N
705937,2025-08-29,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2141.0,1001.14,2,Y
703007,2024-10-16,EU Direct (Dublin-Cherbourg),Celtic Sealink,1334.0,739.7,3,Y
704293,2024-06-08,EU Direct (Dublin-Cherbourg),Celtic Sealink,1923.0,1155.28,1,Y
702538,2024-01-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1643.0,657.77,1,Y
704108,2024-09-04,EU Direct (Dublin-Cherbourg),Celtic Sealink,1332.0,801.95,3,Y
702663,2025-01-04,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1493.0,613.71,2,Y
700938,2024-07-14,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2631.0,968.76,1,Y
700763,2024-11-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2310.0,918.57,1,Y
701398,2024-10-31,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2359.0,841.45,1,Y
704854,2025-12-11,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2554.0,1329.22,1,Y
